datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty
42,2019,48033,16757,3422,11837,7833.0,564.0,2556.0,544.0,1439.0,49105.0,957.0,141400.0,Oakland,56211.34479008983,1095.494490665227,161863.03132712966,70.63913588351137,20.421316464760995,3.36575759384138,56.298904538341155,21.283255086071986
43,2013,48033,16553,3839,11977,6755.0,1278.0,3098.0,917.0,1874.0,44011.0,787.0,99100.0,Oakland,55289.34183132509,988.6781036843707,124495.5528273458,72.35546426629614,23.19217060351598,7.720654866187399,60.4906391220142,29.59974176888315
44,2017,48033,16507,3824,11542,7625.0,722.0,2712.0,589.0,1828.0,47326.0,860.0,102000.0,Oakland,56503.71462956919,1026.7758648825063,121780.3932767624,69.92185133579693,23.16592960562186,4.3739019809777675,67.40412979351032,21.718289085545724
45,2014,48033,15976,4118,11097,6659.0,1155.0,2682.0,996.0,1449.0,44643.0,802.0,87600.0,Oakland,55188.04560776561,991.4390291294943,108291.84407948091,69.46044066099148,25.776164246369554,7.229594391587381,54.0268456375839,37.13646532438479
46,2012,48033,16258,4089,11366,6545.0,1187.0,2537.0,901.0,1360.0,41766.0,786.0,113500.0,Oakland,53237.579074366055,1001.8851973483627,144674.2619580651,69.91019805634149,25.150695042440645,7.301021035797762,53.60662199448167,35.5143870713441
47,2018,48033,16457,3557,11616,8012.0,588.0,1985.0,544.0,1155.0,49845.0,912.0,127500.0,Oakland,58092.32110215963,1062.8989235664478,148596.06661701982,70.58394604119827,21.613902898462662,3.5729476818375163,58.18639798488665,27.405541561712848
48,2016,48033,16420,4095,11297,7323.0,806.0,3028.0,866.0,1925.0,46707.0,827.0,93300.0,Oakland,56952.660068248006,1008.4109421808528,113766.31306586886,68.80024360535931,24.939098660170526,4.908647990255786,63.57331571994715,28.599735799207398
49,2011,48033,16481,4004,11498,7029.0,1057.0,2159.0,557.0,1189.0,43414.0,771.0,139200.0,Oakland,56483.420705168945,1003.1030857254633,181104.99290918867,69.76518415144713,24.29464231539348,6.413445786056671,55.07179249652617,25.798981009726724
50,2011,48034,13095,2825,9199,5956.0,818.0,2206.0,510.0,1511.0,41304.0,825.0,173500.0,Oakland,53738.222895985135,1073.3593329747175,225730.72032862238,70.24818633066056,21.57311951126384,6.246659030164184,68.4950135992747,23.11876699909338
51,2013,48034,13463,2864,9770,5789.0,917.0,2379.0,420.0,1792.0,40731.0,829.0,124100.0,Oakland,51168.80284773585,1041.441102864477,155902.09995836142,72.56926390848993,21.273118918517415,6.811260491718042,75.32576712904581,17.654476670870114
52,2019,48034,13846,2810,9640,6895.0,527.0,1495.0,210.0,1162.0,48481.0,983.0,186000.0,Oakland,55497.04117235201,1125.2571414043034,212917.42451800648,69.62299581106457,20.29466994077712,3.806153401704463,77.7257525083612,14.046822742474916
53,2017,48034,13842,2751,10049,6782.0,711.0,1782.0,319.0,1327.0,45265.0,894.0,163600.0,Oakland,54043.034330124014,1067.369329308094,195326.19941253265,72.59789047825458,19.87429562201994,5.136540962288687,74.4668911335578,17.901234567901234
54,2016,48034,13348,2935,9397,6506.0,697.0,1812.0,406.0,1340.0,41244.0,867.0,134000.0,Oakland,50291.29492056481,1057.1853529272062,163394.2760002833,70.40005993407252,21.988312855858556,5.221756068324843,73.9514348785872,22.40618101545254
55,2012,48034,13296,2740,9460,5834.0,890.0,2130.0,490.0,1473.0,43181.0,838.0,143400.0,Oakland,55041.2273622133,1068.1676785978727,182786.6886765333,71.14921780986762,20.607701564380264,6.693742478941036,69.15492957746478,23.004694835680752
56,2020,48034,14213,2346,10192,7265.0,523.0,1708.0,166.0,1450.0,50672.0,1002.0,208500.0,Oakland,57298.237555590764,1133.028773892918,235764.96941783768,71.70899880391191,16.506015619503273,3.679729824808274,84.89461358313818,9.718969555035128
57,2018,48034,13819,2822,9692,6961.0,554.0,1496.0,234.0,1115.0,45964.0,958.0,172500.0,Oakland,53569.17338027215,1116.5100534831765,201041.73718773265,70.13532093494464,20.42115927346407,4.00897315290542,74.53208556149733,15.641711229946523
58,2015,48034,13807,2953,9973,6274.0,727.0,2051.0,432.0,1435.0,40608.0,839.0,132100.0,Oakland,50140.42975820299,1035.9490880400983,163109.50480345293,72.23147678713696,21.387701890345475,5.265445064097921,69.96587030716724,21.062896148220382
59,2014,48034,13997,3035,10213,6184.0,874.0,2362.0,546.0,1598.0,42427.0,838.0,122500.0,Oakland,52448.60809086915,1035.9425266964045,151435.51255406867,72.96563549332001,21.683217832392657,6.244195184682432,67.6545300592718,23.116003386960205
60,2013,48067,24944,23146,522,15742.0,1027.0,1825.0,1634.0,48.0,66659.0,854.0,159500.0,Oakland,83741.16100825474,1072.8476499954927,200373.7706958795,2.0926876202694036,92.79185375240539,4.11722257857601,2.63013698630137,89.53424657534246
61,2015,48067,25210,23331,582,16137.0,818.0,1794.0,1617.0,74.0,68926.0,884.0,169600.0,Oakland,85105.8722792036,1091.5125075416533,209412.35438808185,2.3086076953589845,92.54660848869496,3.2447441491471642,4.124860646599777,90.13377926421404
62,2020,48067,24685,22077,744,16204.0,570.0,1475.0,1198.0,109.0,89538.0,1095.0,240800.0,Oakland,101246.63708265877,1238.1901271584286,272288.75125091284,3.0139760988454527,89.43487948146648,2.3090945918574035,7.389830508474576,81.22033898305084
63,2016,48067,25017,23035,644,16210.0,561.0,1707.0,1479.0,149.0,73182.0,902.0,179200.0,Oakland,89235.22318099055,1099.8629623302654,218509.36014366246,2.5742495103329732,92.07738737658391,2.242475116920494,8.728763913298183,86.64323374340948
64,2011,48067,24760,22997,577,15197.0,1253.0,1814.0,1666.0,14.0,64809.0,815.0,169400.0,Oakland,84319.20607364664,1060.3489168174485,220396.449704142,2.3303715670436187,92.87964458804522,5.060581583198707,0.7717750826901874,91.8412348401323
65,2019,48067,24556,22237,746,16028.0,487.0,1484.0,1223.0,105.0,85939.0,1065.0,234200.0,Oakland,98375.86314867184,1219.123962966005,268092.8001189093,3.037954064179834,90.5562795243525,1.9832220231308029,7.0754716981132075,82.41239892183289
66,2018,48067,24901,22582,881,15886.0,562.0,1602.0,1320.0,137.0,82025.0,1018.0,219100.0,Oakland,95596.80285694943,1186.437614244127,255352.1427120709,3.5380105216657967,90.68712099915666,2.256937472390667,8.551810237203496,82.39700374531836
67,2014,48067,25366,23483,649,15995.0,965.0,1844.0,1666.0,87.0,68107.0,878.0,161900.0,Oakland,84194.43635526492,1085.3908573263043,200142.1182245201,2.5585429314830876,92.57667744224553,3.8043049751636047,4.7180043383947945,90.34707158351411
68,2017,48067,25199,23081,727,16259.0,516.0,1572.0,1350.0,107.0,78412.0,942.0,196500.0,Oakland,93618.08036879897,1124.677749673629,234606.3458714099,2.8850351204412874,91.59490455970474,2.0477003055676812,6.806615776081425,85.87786259541986
69,2012,48067,24457,22861,466,15095.0,1211.0,1907.0,1738.0,52.0,65890.0,831.0,162300.0,Oakland,83987.55172173487,1059.2450368912075,206877.82128452836,1.9053849613607554,93.47426094778591,4.951547614179989,2.7267960146827477,91.13791295228107
70,2019,48069,2431,2198,51,1307.0,38.0,95.0,64.0,0.0,122813.0,1177.0,346100.0,Oakland,140586.17020069854,1347.3323046112562,396186.67003054864,2.097902097902098,90.41546688605511,1.563142739613328,0.0,67.36842105263158
71,2020,48069,2432,2195,28,1257.0,95.0,86.0,55.0,0.0,123155.0,1281.0,357100.0,Oakland,139259.63937004225,1448.5128336894488,403796.9811947715,1.151315789473684,90.25493421052632,3.90625,0.0,63.95348837209303
72,2013,48069,2539,2293,39,1504.0,90.0,96.0,88.0,0.0,97670.0,1330.0,239900.0,Oakland,122699.09833145172,1670.8283073700295,301377.22626922565,1.5360378101614809,90.3111461205199,3.5447026388341865,0.0,91.66666666666666
73,2012,48069,2541,2320,35,1493.0,82.0,99.0,83.0,0.0,100714.0,1379.0,246600.0,Oakland,128376.41954929134,1757.760416212967,314331.9206947917,1.3774104683195594,91.30263675718221,3.2270759543486816,0.0,83.83838383838383
74,2018,48069,2389,2138,49,1319.0,40.0,95.0,66.0,0.0,116583.0,990.0,332900.0,Oakland,135872.74693656486,1153.8047525556833,387981.41628867364,2.051067392214316,89.4935119296777,1.6743407283382168,0.0,69.47368421052632
75,2014,48069,2544,2234,44,1516.0,72.0,87.0,78.0,0.0,100543.0,1366.0,233700.0,Oakland,124292.08766305086,1688.6604910110839,288901.87170519057,1.729559748427673,87.81446540880503,2.8301886792452833,0.0,89.65517241379311
76,2015,48069,2555,2323,34,1559.0,65.0,91.0,81.0,0.0,105438.0,1385.0,247300.0,Oakland,130188.79612010953,1710.1185779922962,305351.8587274331,1.3307240704500978,90.91976516634051,2.5440313111545985,0.0,89.01098901098901
77,2016,48069,2562,2311,58,1472.0,80.0,64.0,64.0,0.0,107656.0,1330.0,268400.0,Oakland,131271.44908273508,1621.749157316245,327276.2961080302,2.2638563622170182,90.20296643247462,3.12256049960968,0.0,100.0
78,2011,48069,2531,2335,59,1487.0,98.0,88.0,48.0,29.0,107750.0,1319.0,254000.0,Oakland,140187.23409457676,1716.0738911438211,330464.5703946403,2.3310944290794153,92.25602528644804,3.871987356775978,32.95454545454545,54.54545454545454
79,2017,48069,2365,2121,56,1364.0,51.0,65.0,49.0,0.0,102287.0,1162.0,295900.0,Oakland,122123.04987353133,1387.3413430156656,353282.53304503905,2.367864693446089,89.6828752642706,2.156448202959831,0.0,75.38461538461539
80,2020,48070,6303,5869,62,3500.0,65.0,92.0,92.0,0.0,150114.0,1754.0,372200.0,Oakland,169743.99337740667,1983.3657379323136,420871.56650992425,0.9836585752816118,93.11438997302872,1.0312549579565287,0.0,100.0
81,2014,48070,6310,5953,136,3422.0,117.0,114.0,107.0,2.0,113750.0,1688.0,266100.0,Oakland,140618.69022877802,2086.7195525817788,328955.0195154096,2.155309033280507,94.34231378763866,1.8541996830427891,1.7543859649122806,93.85964912280701
82,2015,48070,6333,5865,178,3327.0,122.0,142.0,133.0,2.0,115025.0,1840.0,275300.0,Oakland,142026.27395925188,2271.926486285793,339924.6530839559,2.810674246012948,92.61013737565135,1.9264171798515712,1.4084507042253522,93.66197183098592
83,2013,48070,6280,5971,131,3415.0,103.0,112.0,105.0,2.0,112869.0,1284.0,250500.0,Oakland,141793.02272522394,1613.0402606489608,314693.60225277627,2.0859872611464967,95.07961783439491,1.6401273885350318,1.7857142857142856,93.75
84,2012,48070,6236,5948,130,3338.0,127.0,136.0,131.0,0.0,112593.0,995.0,270000.0,Oakland,143518.14252550152,1268.2897854473551,344159.03725707124,2.084669660038486,95.38165490699167,2.0365618986529825,0.0,96.32352941176471
